episode,t,factory_stock,warehouse_stock_0,warehouse_stock_1,production_level,shippings_to_warehouse_0,shippings_to_warehouse_1,timestep_reward,total_reward
48,32,5.0,8.0,4.0,10,5.0,0.0,-83.0,3285.0
48,33,0.0,6.0,8.0,0,0.0,5.0,184.0,3469.0
48,34,0.0,4.0,6.0,0,0.0,0.0,328.0,3797.0
48,35,5.0,8.0,4.0,10,5.0,0.0,-177.0,3620.0
48,36,0.0,6.0,8.0,0,0.0,5.0,184.0,3804.0
48,37,0.0,4.0,7.0,0,0.0,0.0,228.0,4032.0
48,38,5.0,7.0,5.0,10,5.0,0.0,-83.0,3949.0
48,39,5.0,5.0,4.0,0,0.0,0.0,232.0,4181.0
48,40,0.0,4.0,6.0,0,0.0,5.0,296.0,4477.0
48,41,5.0,7.0,4.0,10,5.0,0.0,-77.0,4400.0
48,42,0.0,6.0,7.0,0,0.0,5.0,188.0,4588.0
48,43,0.0,5.0,4.0,0,0.0,0.0,334.0,4922.0
48,44,5.0,3.0,6.0,10,0.0,5.0,6.0,4928.0
48,45,0.0,6.0,4.0,0,5.0,0.0,317.0,5245.0
48,46,5.0,4.0,6.0,10,0.0,5.0,2.0,5247.0
48,47,0.0,7.0,4.0,0,5.0,0.0,313.0,5560.0
48,48,5.0,5.0,6.0,10,0.0,5.0,-2.0,5558.0
48,49,5.0,3.0,4.0,0,0.0,0.0,334.0,5892.0
49,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
49,1,0.0,8.0,6.0,10,5.0,5.0,-209.0,-384.0
49,2,0.0,6.0,4.0,0,0.0,0.0,332.0,-52.0
49,3,5.0,4.0,7.0,10,0.0,5.0,-98.0,-150.0
49,4,0.0,7.0,4.0,0,5.0,0.0,407.0,257.0
49,5,5.0,6.0,6.0,10,0.0,5.0,-102.0,155.0
49,6,5.0,4.0,4.0,0,0.0,0.0,330.0,485.0
49,7,5.0,8.0,8.0,10,5.0,5.0,-325.0,160.0
49,8,5.0,7.0,5.0,0,0.0,0.0,310.0,470.0
49,9,5.0,6.0,3.0,0,0.0,0.0,232.0,702.0
49,10,0.0,4.0,6.0,0,0.0,5.0,298.0,1000.0
49,11,5.0,8.0,5.0,10,5.0,0.0,-277.0,723.0
49,12,5.0,7.0,3.0,0,0.0,0.0,228.0,951.0
49,13,0.0,6.0,5.0,0,0.0,5.0,294.0,1245.0
49,14,0.0,4.0,2.0,0,0.0,0.0,446.0,1691.0
49,15,0.0,7.0,6.0,10,5.0,5.0,-203.0,1488.0
49,16,0.0,6.0,3.0,0,0.0,0.0,336.0,1824.0
49,17,5.0,5.0,5.0,10,0.0,5.0,-92.0,1732.0
49,18,5.0,3.0,3.0,0,0.0,0.0,340.0,2072.0
49,19,5.0,6.0,5.0,10,5.0,5.0,-15.0,2057.0
49,20,5.0,4.0,3.0,0,0.0,0.0,336.0,2393.0
49,21,5.0,8.0,6.0,10,5.0,5.0,-219.0,2174.0
49,22,5.0,7.0,5.0,0,0.0,0.0,122.0,2296.0
49,23,5.0,6.0,3.0,0,0.0,0.0,232.0,2528.0
49,24,0.0,5.0,6.0,0,0.0,5.0,198.0,2726.0
49,25,0.0,4.0,4.0,0,0.0,0.0,244.0,2970.0
49,26,0.0,7.0,6.0,10,5.0,5.0,-15.0,2955.0
49,27,0.0,6.0,3.0,0,0.0,0.0,336.0,3291.0
49,28,5.0,5.0,7.0,10,0.0,5.0,-292.0,2999.0
49,29,5.0,3.0,5.0,0,0.0,0.0,328.0,3327.0
49,30,0.0,7.0,3.0,0,5.0,0.0,223.0,3550.0
49,31,5.0,5.0,6.0,10,0.0,5.0,-96.0,3454.0
49,32,5.0,4.0,5.0,0,0.0,0.0,134.0,3588.0
49,33,0.0,7.0,3.0,0,5.0,0.0,319.0,3907.0
49,34,5.0,6.0,5.0,10,0.0,5.0,-96.0,3811.0
49,35,5.0,4.0,3.0,0,0.0,0.0,336.0,4147.0
49,36,5.0,8.0,6.0,10,5.0,5.0,-219.0,3928.0
49,37,5.0,7.0,3.0,0,0.0,0.0,322.0,4250.0
49,38,0.0,5.0,6.0,0,0.0,5.0,294.0,4544.0
49,39,0.0,3.0,4.0,0,0.0,0.0,344.0,4888.0
49,40,0.0,7.0,8.0,10,5.0,5.0,-311.0,4577.0
49,41,0.0,6.0,5.0,0,0.0,0.0,324.0,4901.0
49,42,0.0,4.0,3.0,0,0.0,0.0,346.0,5247.0
49,43,0.0,7.0,5.0,10,5.0,5.0,-9.0,5238.0
49,44,0.0,6.0,2.0,0,0.0,0.0,342.0,5580.0
49,45,5.0,5.0,5.0,10,0.0,5.0,-186.0,5394.0
49,46,5.0,3.0,2.0,0,0.0,0.0,440.0,5834.0
49,47,5.0,6.0,5.0,10,5.0,5.0,-109.0,5725.0
49,48,5.0,4.0,4.0,0,0.0,0.0,236.0,5961.0
49,49,5.0,7.0,6.0,10,5.0,5.0,-25.0,5936.0
50,0,0.0,4.0,2.0,10,5.0,5.0,-75.0,-75.0
50,1,0.0,8.0,6.0,10,5.0,5.0,-303.0,-378.0
50,2,0.0,7.0,3.0,0,0.0,0.0,332.0,-46.0
50,3,5.0,6.0,6.0,10,0.0,5.0,-196.0,-242.0
50,4,5.0,4.0,4.0,0,0.0,0.0,330.0,88.0
50,5,5.0,8.0,8.0,10,5.0,5.0,-325.0,-237.0
50,6,5.0,7.0,6.0,0,0.0,0.0,210.0,-27.0
50,7,5.0,6.0,4.0,0,0.0,0.0,226.0,199.0
50,8,0.0,4.0,7.0,0,0.0,5.0,292.0,491.0
50,9,5.0,7.0,4.0,10,5.0,0.0,17.0,508.0
50,10,0.0,6.0,8.0,0,0.0,5.0,88.0,596.0
50,11,0.0,5.0,6.0,0,0.0,0.0,228.0,824.0
50,12,0.0,3.0,4.0,0,0.0,0.0,344.0,1168.0
50,13,0.0,7.0,6.0,10,5.0,5.0,-111.0,1057.0
50,14,0.0,6.0,5.0,0,0.0,0.0,136.0,1193.0
50,15,0.0,5.0,2.0,0,0.0,0.0,346.0,1539.0
50,16,5.0,3.0,5.0,10,0.0,5.0,-82.0,1457.0
50,17,0.0,7.0,3.0,0,5.0,0.0,223.0,1680.0
50,18,5.0,5.0,6.0,10,0.0,5.0,-96.0,1584.0
50,19,5.0,3.0,3.0,0,0.0,0.0,434.0,2018.0
50,20,5.0,6.0,5.0,10,5.0,5.0,-15.0,2003.0
50,21,5.0,5.0,3.0,0,0.0,0.0,236.0,2239.0
50,22,0.0,3.0,6.0,0,0.0,5.0,302.0,2541.0
50,23,5.0,7.0,4.0,10,5.0,0.0,-173.0,2368.0
50,24,0.0,6.0,8.0,0,0.0,5.0,88.0,2456.0
50,25,0.0,5.0,6.0,0,0.0,0.0,228.0,2684.0
50,26,0.0,3.0,4.0,0,0.0,0.0,344.0,3028.0
50,27,0.0,6.0,8.0,10,5.0,5.0,-211.0,2817.0
50,28,0.0,4.0,7.0,0,0.0,0.0,228.0,3045.0
50,29,5.0,7.0,5.0,10,5.0,0.0,-83.0,2962.0
50,30,5.0,6.0,3.0,0,0.0,0.0,232.0,3194.0
50,31,0.0,5.0,5.0,0,0.0,5.0,298.0,3492.0
50,32,0.0,3.0,3.0,0,0.0,0.0,350.0,3842.0
50,33,0.0,7.0,6.0,10,5.0,5.0,-205.0,3637.0
50,34,0.0,6.0,4.0,0,0.0,0.0,236.0,3873.0
50,35,5.0,4.0,7.0,10,0.0,5.0,-98.0,3775.0
50,36,0.0,8.0,5.0,0,5.0,0.0,207.0,3982.0
50,37,0.0,6.0,3.0,0,0.0,0.0,338.0,4320.0
50,38,5.0,5.0,5.0,10,0.0,5.0,-92.0,4228.0
50,39,5.0,4.0,3.0,0,0.0,0.0,240.0,4468.0
50,40,5.0,8.0,6.0,10,5.0,5.0,-219.0,4249.0
50,41,5.0,6.0,3.0,0,0.0,0.0,422.0,4671.0
50,42,0.0,5.0,5.0,0,0.0,5.0,298.0,4969.0
50,43,0.0,4.0,4.0,0,0.0,0.0,150.0,5119.0
50,44,0.0,7.0,7.0,10,5.0,5.0,-115.0,5004.0
50,45,0.0,5.0,6.0,0,0.0,0.0,230.0,5234.0
50,46,0.0,3.0,4.0,0,0.0,0.0,344.0,5578.0
50,47,0.0,7.0,6.0,10,5.0,5.0,-111.0,5467.0
50,48,0.0,6.0,4.0,0,0.0,0.0,236.0,5703.0
50,49,5.0,5.0,7.0,10,0.0,5.0,-198.0,5505.0
51,0,0.0,3.0,3.0,10,5.0,5.0,-75.0,-75.0
51,1,0.0,7.0,7.0,10,5.0,5.0,-305.0,-380.0
51,2,0.0,5.0,5.0,0,0.0,0.0,330.0,-50.0
51,3,0.0,4.0,3.0,0,0.0,0.0,250.0,200.0
51,4,0.0,7.0,6.0,10,5.0,5.0,-109.0,91.0
51,5,0.0,5.0,5.0,0,0.0,0.0,236.0,327.0
51,6,0.0,3.0,3.0,0,0.0,0.0,350.0,677.0
51,7,0.0,7.0,6.0,10,5.0,5.0,-205.0,472.0
51,8,0.0,5.0,4.0,0,0.0,0.0,336.0,808.0
51,9,5.0,4.0,8.0,10,0.0,5.0,-294.0,514.0
51,10,0.0,8.0,6.0,0,5.0,0.0,201.0,715.0
51,11,0.0,6.0,4.0,0,0.0,0.0,332.0,1047.0
51,12,5.0,4.0,8.0,10,0.0,5.0,-198.0,849.0
51,13,0.0,8.0,7.0,0,5.0,0.0,101.0,950.0
51,14,0.0,7.0,5.0,0,0.0,0.0,226.0,1176.0
51,15,0.0,5.0,4.0,0,0.0,0.0,242.0,1418.0
51,16,5.0,4.0,7.0,10,0.0,5.0,-194.0,1224.0
51,17,0.0,6.0,5.0,0,5.0,0.0,407.0,1631.0
51,18,0.0,5.0,4.0,0,0.0,0.0,146.0,1777.0
51,19,5.0,4.0,8.0,10,0.0,5.0,-294.0,1483.0
51,20,0.0,7.0,6.0,0,5.0,0.0,301.0,1784.0
51,21,0.0,5.0,4.0,0,0.0,0.0,336.0,2120.0
51,22,5.0,3.0,7.0,10,0.0,5.0,-94.0,2026.0
51,23,0.0,6.0,5.0,0,5.0,0.0,311.0,2337.0
51,24,0.0,4.0,3.0,0,0.0,0.0,346.0,2683.0
51,25,0.0,7.0,7.0,10,5.0,5.0,-209.0,2474.0
51,26,0.0,5.0,5.0,0,0.0,0.0,330.0,2804.0
51,27,0.0,3.0,4.0,0,0.0,0.0,250.0,3054.0
51,28,0.0,6.0,7.0,10,5.0,5.0,-111.0,2943.0
51,29,0.0,5.0,5.0,0,0.0,0.0,234.0,3177.0
51,30,0.0,4.0,4.0,0,0.0,0.0,150.0,3327.0
51,31,0.0,8.0,8.0,10,5.0,5.0,-315.0,3012.0
51,32,0.0,7.0,6.0,0,0.0,0.0,220.0,3232.0
51,33,0.0,4.0,4.0,0,0.0,0.0,436.0,3668.0
51,34,0.0,8.0,7.0,10,5.0,5.0,-215.0,3453.0
51,35,0.0,7.0,5.0,0,0.0,0.0,226.0,3679.0
51,36,0.0,6.0,2.0,0,0.0,0.0,342.0,4021.0
51,37,5.0,4.0,5.0,10,0.0,5.0,-86.0,3935.0
51,38,0.0,7.0,3.0,0,5.0,0.0,319.0,4254.0
51,39,5.0,6.0,6.0,10,0.0,5.0,-196.0,4058.0
51,40,5.0,4.0,4.0,0,0.0,0.0,330.0,4388.0
51,41,5.0,7.0,7.0,10,5.0,5.0,-125.0,4263.0
51,42,5.0,5.0,5.0,0,0.0,0.0,320.0,4583.0
51,43,5.0,4.0,4.0,0,0.0,0.0,140.0,4723.0
51,44,5.0,8.0,7.0,10,5.0,5.0,-225.0,4498.0
51,45,5.0,7.0,5.0,0,0.0,0.0,216.0,4714.0
51,46,5.0,5.0,3.0,0,0.0,0.0,332.0,5046.0
51,47,0.0,3.0,6.0,0,0.0,5.0,302.0,5348.0
51,48,5.0,7.0,4.0,10,5.0,0.0,-173.0,5175.0
51,49,0.0,6.0,8.0,0,0.0,5.0,88.0,5263.0
52,0,0.0,3.0,4.0,10,5.0,5.0,-175.0,-175.0
52,1,0.0,6.0,7.0,10,5.0,5.0,-111.0,-286.0
52,2,0.0,5.0,5.0,0,0.0,0.0,234.0,-52.0
52,3,0.0,4.0,4.0,0,0.0,0.0,150.0,98.0
52,4,0.0,7.0,7.0,10,5.0,5.0,-115.0,-17.0
52,5,0.0,5.0,5.0,0,0.0,0.0,330.0,313.0
52,6,0.0,3.0,3.0,0,0.0,0.0,350.0,663.0
52,7,0.0,7.0,6.0,10,5.0,5.0,-205.0,458.0
52,8,0.0,6.0,5.0,0,0.0,0.0,136.0,594.0
52,9,0.0,4.0,3.0,0,0.0,0.0,346.0,940.0
52,10,0.0,8.0,6.0,10,5.0,5.0,-209.0,731.0
52,11,0.0,7.0,4.0,0,0.0,0.0,232.0,963.0
52,12,5.0,6.0,8.0,10,0.0,5.0,-302.0,661.0
52,13,5.0,5.0,7.0,0,0.0,0.0,118.0,779.0
52,14,5.0,4.0,6.0,0,0.0,0.0,128.0,907.0
52,15,0.0,7.0,4.0,0,5.0,0.0,313.0,1220.0
52,16,5.0,5.0,7.0,10,0.0,5.0,-102.0,1118.0
52,17,5.0,3.0,5.0,0,0.0,0.0,328.0,1446.0
52,18,0.0,7.0,3.0,0,5.0,0.0,223.0,1669.0
52,19,5.0,5.0,7.0,10,0.0,5.0,-196.0,1473.0
52,20,5.0,3.0,5.0,0,0.0,0.0,328.0,1801.0
52,21,0.0,7.0,3.0,0,5.0,0.0,223.0,2024.0
52,22,5.0,5.0,6.0,10,0.0,5.0,-96.0,1928.0
52,23,5.0,4.0,4.0,0,0.0,0.0,234.0,2162.0
52,24,5.0,8.0,7.0,10,5.0,5.0,-225.0,1937.0
52,25,5.0,6.0,5.0,0,0.0,0.0,316.0,2253.0
52,26,5.0,4.0,3.0,0,0.0,0.0,336.0,2589.0
52,27,5.0,7.0,6.0,10,5.0,5.0,-119.0,2470.0
52,28,5.0,5.0,5.0,0,0.0,0.0,226.0,2696.0
52,29,5.0,4.0,4.0,0,0.0,0.0,140.0,2836.0
52,30,5.0,7.0,8.0,10,5.0,5.0,-225.0,2611.0
52,31,5.0,5.0,7.0,0,0.0,0.0,214.0,2825.0
52,32,5.0,4.0,6.0,0,0.0,0.0,128.0,2953.0
52,33,0.0,8.0,4.0,0,5.0,0.0,213.0,3166.0
52,34,5.0,6.0,7.0,10,0.0,5.0,-106.0,3060.0
52,35,5.0,5.0,5.0,0,0.0,0.0,224.0,3284.0
52,36,5.0,4.0,3.0,0,0.0,0.0,240.0,3524.0
52,37,5.0,7.0,7.0,10,5.0,5.0,-219.0,3305.0
52,38,5.0,6.0,5.0,0,0.0,0.0,220.0,3525.0
52,39,5.0,4.0,3.0,0,0.0,0.0,336.0,3861.0
52,40,5.0,7.0,5.0,10,5.0,5.0,-19.0,3842.0
52,41,5.0,6.0,4.0,0,0.0,0.0,132.0,3974.0
52,42,0.0,5.0,7.0,0,0.0,5.0,192.0,4166.0
52,43,0.0,4.0,5.0,0,0.0,0.0,238.0,4404.0
52,44,5.0,8.0,2.0,10,5.0,0.0,-71.0,4333.0
52,45,0.0,4.0,5.0,0,0.0,5.0,496.0,4829.0
52,46,5.0,7.0,3.0,10,5.0,0.0,-71.0,4758.0
52,47,0.0,5.0,6.0,0,0.0,5.0,294.0,5052.0
52,48,0.0,4.0,4.0,0,0.0,0.0,244.0,5296.0
52,49,0.0,8.0,8.0,10,5.0,5.0,-315.0,4981.0
53,0,0.0,3.0,3.0,10,5.0,5.0,-75.0,-75.0
53,1,0.0,6.0,6.0,10,5.0,5.0,-105.0,-180.0
53,2,0.0,5.0,4.0,0,0.0,0.0,240.0,60.0
53,3,5.0,4.0,7.0,10,0.0,5.0,-194.0,-134.0
53,4,0.0,8.0,4.0,0,5.0,0.0,307.0,173.0
53,5,5.0,7.0,6.0,10,0.0,5.0,-106.0,67.0
53,6,5.0,6.0,4.0,0,0.0,0.0,226.0,293.0
53,7,0.0,4.0,7.0,0,0.0,5.0,292.0,585.0
53,8,5.0,7.0,5.0,10,5.0,0.0,-83.0,502.0
53,9,5.0,6.0,3.0,0,0.0,0.0,232.0,734.0
53,10,0.0,4.0,5.0,0,0.0,5.0,398.0,1132.0
53,11,5.0,7.0,2.0,10,5.0,0.0,29.0,1161.0
53,12,0.0,5.0,5.0,0,0.0,5.0,300.0,1461.0
53,13,0.0,4.0,3.0,0,0.0,0.0,250.0,1711.0
53,14,0.0,7.0,5.0,10,5.0,5.0,-9.0,1702.0
53,15,0.0,5.0,3.0,0,0.0,0.0,342.0,2044.0
53,16,5.0,4.0,5.0,10,0.0,5.0,-88.0,1956.0
53,17,0.0,7.0,2.0,0,5.0,0.0,419.0,2375.0
53,18,5.0,6.0,4.0,10,0.0,5.0,-90.0,2285.0
53,19,0.0,5.0,8.0,0,0.0,5.0,92.0,2377.0
53,20,0.0,4.0,6.0,0,0.0,0.0,232.0,2609.0
53,21,5.0,7.0,4.0,10,5.0,0.0,-77.0,2532.0
53,22,0.0,5.0,8.0,0,0.0,5.0,188.0,2720.0
53,23,0.0,3.0,6.0,0,0.0,0.0,332.0,3052.0
53,24,5.0,7.0,5.0,10,5.0,0.0,-273.0,2779.0
53,25,5.0,6.0,3.0,0,0.0,0.0,232.0,3011.0
53,26,0.0,5.0,6.0,0,0.0,5.0,198.0,3209.0
53,27,0.0,4.0,4.0,0,0.0,0.0,244.0,3453.0
53,28,0.0,7.0,7.0,10,5.0,5.0,-115.0,3338.0
53,29,0.0,6.0,4.0,0,0.0,0.0,330.0,3668.0
53,30,5.0,5.0,8.0,10,0.0,5.0,-298.0,3370.0
53,31,5.0,4.0,5.0,0,0.0,0.0,322.0,3692.0
53,32,0.0,8.0,2.0,0,5.0,0.0,319.0,4011.0
53,33,5.0,7.0,5.0,10,0.0,5.0,-194.0,3817.0
53,34,5.0,6.0,2.0,0,0.0,0.0,332.0,4149.0
53,35,0.0,5.0,5.0,0,0.0,5.0,204.0,4353.0
53,36,0.0,4.0,2.0,0,0.0,0.0,350.0,4703.0
53,37,0.0,8.0,6.0,10,5.0,5.0,-303.0,4400.0
53,38,0.0,7.0,3.0,0,0.0,0.0,332.0,4732.0
53,39,5.0,6.0,6.0,10,0.0,5.0,-196.0,4536.0
53,40,5.0,5.0,4.0,0,0.0,0.0,230.0,4766.0
53,41,0.0,4.0,7.0,0,0.0,5.0,196.0,4962.0
53,42,5.0,7.0,4.0,10,5.0,0.0,17.0,4979.0
53,43,0.0,6.0,6.0,0,0.0,5.0,288.0,5267.0
53,44,0.0,5.0,4.0,0,0.0,0.0,240.0,5507.0
53,45,5.0,4.0,6.0,10,0.0,5.0,-94.0,5413.0
53,46,0.0,8.0,3.0,0,5.0,0.0,313.0,5726.0
53,47,5.0,7.0,7.0,10,0.0,5.0,-300.0,5426.0
53,48,5.0,6.0,5.0,0,0.0,0.0,220.0,5646.0
53,49,5.0,5.0,2.0,0,0.0,0.0,336.0,5982.0
54,0,0.0,4.0,4.0,10,5.0,5.0,-275.0,-275.0
54,1,0.0,7.0,7.0,10,5.0,5.0,-115.0,-390.0
54,2,0.0,5.0,5.0,0,0.0,0.0,330.0,-60.0
54,3,0.0,4.0,3.0,0,0.0,0.0,250.0,190.0
54,4,0.0,7.0,5.0,10,5.0,5.0,-9.0,181.0
54,5,0.0,5.0,3.0,0,0.0,0.0,342.0,523.0
54,6,5.0,4.0,6.0,10,0.0,5.0,-188.0,335.0
54,7,0.0,8.0,4.0,0,5.0,0.0,213.0,548.0
54,8,5.0,6.0,7.0,10,0.0,5.0,-106.0,442.0
54,9,5.0,4.0,4.0,0,0.0,0.0,424.0,866.0
54,10,5.0,8.0,7.0,10,5.0,5.0,-225.0,641.0
54,11,5.0,7.0,6.0,0,0.0,0.0,116.0,757.0
54,12,5.0,4.0,4.0,0,0.0,0.0,426.0,1183.0
54,13,5.0,7.0,6.0,10,5.0,5.0,-25.0,1158.0
54,14,5.0,6.0,4.0,0,0.0,0.0,226.0,1384.0
54,15,0.0,5.0,7.0,0,0.0,5.0,192.0,1576.0
54,16,0.0,3.0,5.0,0,0.0,0.0,338.0,1914.0
54,17,5.0,6.0,3.0,10,5.0,0.0,-67.0,1847.0
54,18,0.0,5.0,6.0,0,0.0,5.0,198.0,2045.0
54,19,0.0,3.0,2.0,0,0.0,0.0,544.0,2589.0
54,20,0.0,6.0,6.0,10,5.0,5.0,-199.0,2390.0
54,21,0.0,3.0,5.0,0,0.0,0.0,340.0,2730.0
54,22,5.0,7.0,4.0,10,5.0,0.0,-267.0,2463.0
54,23,0.0,6.0,8.0,0,0.0,5.0,88.0,2551.0
54,24,0.0,4.0,7.0,0,0.0,0.0,228.0,2779.0
54,25,5.0,8.0,5.0,10,5.0,0.0,-183.0,2596.0
54,26,5.0,6.0,3.0,0,0.0,0.0,328.0,2924.0
54,27,0.0,5.0,6.0,0,0.0,5.0,198.0,3122.0
54,28,0.0,3.0,5.0,0,0.0,0.0,244.0,3366.0
54,29,5.0,6.0,4.0,10,5.0,0.0,-167.0,3199.0
54,30,0.0,5.0,7.0,0,0.0,5.0,192.0,3391.0
54,31,0.0,3.0,5.0,0,0.0,0.0,338.0,3729.0
54,32,5.0,7.0,4.0,10,5.0,0.0,-267.0,3462.0
54,33,0.0,6.0,7.0,0,0.0,5.0,188.0,3650.0
54,34,0.0,5.0,5.0,0,0.0,0.0,234.0,3884.0
54,35,0.0,4.0,3.0,0,0.0,0.0,250.0,4134.0
54,36,0.0,7.0,6.0,10,5.0,5.0,-109.0,4025.0
54,37,0.0,5.0,5.0,0,0.0,0.0,236.0,4261.0
54,38,0.0,3.0,3.0,0,0.0,0.0,350.0,4611.0
54,39,0.0,6.0,7.0,10,5.0,5.0,-205.0,4406.0
54,40,0.0,4.0,5.0,0,0.0,0.0,334.0,4740.0
54,41,5.0,6.0,3.0,10,5.0,0.0,29.0,4769.0
54,42,0.0,5.0,6.0,0,0.0,5.0,198.0,4967.0
54,43,0.0,4.0,4.0,0,0.0,0.0,244.0,5211.0
54,44,0.0,7.0,8.0,10,5.0,5.0,-215.0,4996.0
54,45,0.0,5.0,6.0,0,0.0,0.0,324.0,5320.0
54,46,0.0,3.0,4.0,0,0.0,0.0,344.0,5664.0
54,47,0.0,6.0,8.0,10,5.0,5.0,-211.0,5453.0
54,48,0.0,5.0,6.0,0,0.0,0.0,228.0,5681.0
54,49,0.0,4.0,4.0,0,0.0,0.0,244.0,5925.0
55,0,0.0,3.0,4.0,10,5.0,5.0,-175.0,-175.0
55,1,0.0,6.0,8.0,10,5.0,5.0,-211.0,-386.0
55,2,0.0,4.0,7.0,0,0.0,0.0,228.0,-158.0
55,3,5.0,7.0,5.0,10,5.0,0.0,-83.0,-241.0
55,4,5.0,5.0,4.0,0,0.0,0.0,232.0,-9.0
55,5,0.0,3.0,7.0,0,0.0,5.0,296.0,287.0
55,6,5.0,6.0,6.0,10,5.0,0.0,-179.0,108.0
55,7,5.0,5.0,4.0,0,0.0,0.0,230.0,338.0
55,8,0.0,3.0,8.0,0,0.0,5.0,196.0,534.0
55,9,5.0,6.0,7.0,10,5.0,0.0,-185.0,349.0
55,10,5.0,4.0,6.0,0,0.0,0.0,224.0,573.0
55,11,0.0,7.0,5.0,0,5.0,0.0,213.0,786.0
55,12,0.0,6.0,4.0,0,0.0,0.0,142.0,928.0
55,13,5.0,5.0,7.0,10,0.0,5.0,-198.0,730.0
55,14,5.0,4.0,5.0,0,0.0,0.0,228.0,958.0
55,15,0.0,8.0,3.0,0,5.0,0.0,219.0,1177.0
55,16,5.0,6.0,7.0,10,0.0,5.0,-200.0,977.0
55,17,5.0,5.0,5.0,0,0.0,0.0,224.0,1201.0
55,18,5.0,4.0,3.0,0,0.0,0.0,240.0,1441.0
55,19,5.0,7.0,6.0,10,5.0,5.0,-119.0,1322.0
55,20,5.0,5.0,5.0,0,0.0,0.0,226.0,1548.0
55,21,5.0,3.0,4.0,0,0.0,0.0,240.0,1788.0
55,22,5.0,7.0,7.0,10,5.0,5.0,-221.0,1567.0
55,23,5.0,5.0,6.0,0,0.0,0.0,220.0,1787.0
55,24,5.0,4.0,5.0,0,0.0,0.0,134.0,1921.0
55,25,0.0,8.0,3.0,0,5.0,0.0,219.0,2140.0
55,26,5.0,7.0,6.0,10,0.0,5.0,-200.0,1940.0
55,27,5.0,6.0,5.0,0,0.0,0.0,126.0,2066.0
55,28,5.0,4.0,3.0,0,0.0,0.0,336.0,2402.0
55,29,5.0,8.0,7.0,10,5.0,5.0,-319.0,2083.0
55,30,5.0,7.0,6.0,0,0.0,0.0,116.0,2199.0
55,31,5.0,5.0,4.0,0,0.0,0.0,326.0,2525.0
55,32,0.0,4.0,8.0,0,0.0,5.0,96.0,2621.0
55,33,5.0,8.0,6.0,10,5.0,0.0,-189.0,2432.0
55,34,5.0,7.0,5.0,0,0.0,0.0,122.0,2554.0
55,35,5.0,5.0,3.0,0,0.0,0.0,332.0,2886.0
55,36,0.0,3.0,6.0,0,0.0,5.0,302.0,3188.0
55,37,5.0,6.0,5.0,10,5.0,0.0,-173.0,3015.0
55,38,5.0,4.0,3.0,0,0.0,0.0,336.0,3351.0
55,39,5.0,7.0,7.0,10,5.0,5.0,-219.0,3132.0
55,40,5.0,6.0,6.0,0,0.0,0.0,120.0,3252.0
55,41,5.0,4.0,5.0,0,0.0,0.0,230.0,3482.0
55,42,0.0,7.0,3.0,0,5.0,0.0,319.0,3801.0
55,43,5.0,5.0,7.0,10,0.0,5.0,-196.0,3605.0
55,44,5.0,4.0,6.0,0,0.0,0.0,128.0,3733.0
55,45,0.0,8.0,4.0,0,5.0,0.0,213.0,3946.0
55,46,5.0,6.0,7.0,10,0.0,5.0,-106.0,3840.0
55,47,5.0,5.0,6.0,0,0.0,0.0,124.0,3964.0
55,48,5.0,3.0,5.0,0,0.0,0.0,234.0,4198.0
55,49,0.0,6.0,3.0,0,5.0,0.0,323.0,4521.0
56,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
56,1,0.0,8.0,6.0,10,5.0,5.0,-209.0,-384.0
56,2,0.0,6.0,4.0,0,0.0,0.0,332.0,-52.0
56,3,5.0,5.0,7.0,10,0.0,5.0,-198.0,-250.0
56,4,5.0,4.0,5.0,0,0.0,0.0,228.0,-22.0
56,5,0.0,8.0,3.0,0,5.0,0.0,219.0,197.0
56,6,5.0,7.0,5.0,10,0.0,5.0,-100.0,97.0
56,7,5.0,6.0,3.0,0,0.0,0.0,232.0,329.0
56,8,0.0,5.0,6.0,0,0.0,5.0,198.0,527.0
56,9,0.0,3.0,4.0,0,0.0,0.0,344.0,871.0
56,10,0.0,7.0,6.0,10,5.0,5.0,-111.0,760.0
56,11,0.0,6.0,4.0,0,0.0,0.0,236.0,996.0
56,12,5.0,4.0,6.0,10,0.0,5.0,2.0,998.0
56,13,0.0,7.0,3.0,0,5.0,0.0,413.0,1411.0
56,14,5.0,6.0,6.0,10,0.0,5.0,-196.0,1215.0
56,15,5.0,4.0,5.0,0,0.0,0.0,230.0,1445.0
56,16,0.0,8.0,2.0,0,5.0,0.0,319.0,1764.0
56,17,5.0,6.0,5.0,10,0.0,5.0,-94.0,1670.0
56,18,5.0,5.0,4.0,0,0.0,0.0,136.0,1806.0
56,19,0.0,4.0,7.0,0,0.0,5.0,196.0,2002.0
56,20,5.0,8.0,5.0,10,5.0,0.0,-183.0,1819.0
56,21,5.0,6.0,3.0,0,0.0,0.0,328.0,2147.0
56,22,0.0,5.0,6.0,0,0.0,5.0,198.0,2345.0
56,23,0.0,4.0,4.0,0,0.0,0.0,244.0,2589.0
56,24,0.0,8.0,8.0,10,5.0,5.0,-315.0,2274.0
56,25,0.0,7.0,6.0,0,0.0,0.0,220.0,2494.0
56,26,0.0,5.0,4.0,0,0.0,0.0,336.0,2830.0
